x,true_y,y,linear_y,polynomial_y,linear_residuals
23.232323232323235,12.883348462690364,12.680942689644615,17.586224978073766,0.8990217495331247,-4.9052822884291505
24.242424242424242,12.666424019812446,12.359538478079877,17.405515516351144,0.622995898831995,-5.045977038271268
25.252525252525253,12.481793498705038,10.574981658021013,17.22480605462852,-1.2942135619776778,-6.649824396607507
26.262626262626263,12.328059392001848,14.008937108657186,17.044096592905895,1.907065602763165,-3.035159484248709
27.272727272727273,12.20382419233659,9.436284133115361,16.86338713118327,-2.901982253118959,-7.427102998067909
28.282828282828284,12.107690392342974,13.475994090990447,16.682677669460645,0.9892920361821425,-3.206683578470198
29.292929292929294,12.038260484654725,12.998880197974087,16.501968207738024,0.5174613022184342,-3.503088009763937
30.303030303030305,11.994136961905554,12.2475708222535,16.3212587460154,-0.050053957205022925,-4.073687923761899
31.313131313131315,11.973922316729173,11.872458634417951,16.140549284292774,-0.08474389014605599,-4.268090649874823
32.323232323232325,11.976219041759286,10.517270561515515,15.959839822570151,-1.0067532430073367,-5.442569261054636
33.333333333333336,11.999629629629624,12.133288753239324,15.779130360847528,1.0432877386074573,-3.6458416076082045
34.343434343434346,12.042756572973893,11.472682580350707,15.598420899124903,0.7177696524684656,-4.1257383187741965
35.35353535353536,12.104202364425806,12.278436391446586,15.417711437402279,1.6741254091088464,-3.139275045955692
36.36363636363637,12.182569496619081,7.87746222121799,15.237001975679656,-2.8127529906889412,-7.359539754461665
37.37373737373738,12.27646046218743,10.926011741995055,15.056292513957032,-0.09275184678953252,-4.130280771961978
38.38383838383839,12.38447775376455,11.446255074955623,14.875583052234408,-0.10132675865959229,-3.429327977278785
39.3939393939394,12.505223863984185,10.953809784778759,14.694873590511783,-1.2398393631048634,-3.741063805733024
40.40404040404041,12.63730128548005,14.507617379473281,14.51416412878916,1.65738993540581,-0.0065467493158788415
41.41414141414142,12.779312510885823,13.804703661024861,14.333454667066537,0.395269870783709,-0.5287510060416754
42.42424242424243,12.929860032835236,14.184626487047002,14.152745205343912,0.39894152542271044,0.03188128170308957
43.43434343434344,13.08754634396201,15.342896631416115,13.972035743621287,1.4080514919528664,1.3708608877948283
44.44444444444445,13.250973936899861,11.24020326606812,13.791326281898664,-2.6244049199973762,-2.5511230158305445
45.45454545454546,13.418745304282488,14.038762786312217,13.610616820176041,0.4053895480406329,0.42814596613617617
46.46464646464647,13.58946293874363,13.348692036131553,13.429907358453416,0.011358511477556732,-0.08121532232186368
47.47474747474748,13.761729332916971,12.332952027160005,13.249197896730793,-0.755255893819367,-0.9162458695707887
48.484848484848484,13.934146979436221,14.773120650278974,13.06848843500817,1.7867047816458292,1.704632215270804
49.494949494949495,14.105318370935123,13.232627773403339,12.887778973285545,0.13668619766776224,0.3448488001177932
50.505050505050505,14.273846000047413,11.29761266208279,12.707069511562922,-2.129599941499899,-1.409456849480133
51.515151515151516,14.438332359406743,14.48047604294373,12.526360049840298,0.547630953817583,1.9541159931034322
52.525252525252526,14.597379941646857,13.480576220955847,12.345650588117675,-1.0376844767394395,1.134925632838172
53.535353535353536,14.749591239401468,17.5219286760135,12.16494112639505,2.456443818378089,5.356987549618449
54.54545454545455,14.893568745304293,17.130171802321417,11.984231664672427,1.6654278437438865,5.14594013764899
55.55555555555556,15.027914951989025,13.976022373877306,11.803522202949802,-1.6697445201917773,2.1725001709275045
56.56565656565657,15.151232352089401,13.823242755949487,11.622812741227179,-1.7766178907961443,2.2004300147223077
57.57575757575758,15.262123438239122,15.160964081547187,11.442103279504554,-0.22445191077325255,3.7188608020426326
58.58585858585859,15.359190703071917,15.328349122696434,11.261393817781931,0.21487387622553378,4.066955304914503
59.5959595959596,15.441036639221494,17.63502462927878,11.080684356059306,2.719433965401045,6.554340273219475
60.60606060606061,15.506263739321582,12.68340388913867,10.899974894336683,-2.2186490141093014,1.7834289948019872
61.61616161616162,15.553474496005876,13.62146272722668,10.71926543261406,-1.5013828443864679,2.9021972946126198
62.62626262626263,15.581271401908083,18.930133546943924,10.538555970891435,3.385441987741803,8.391577576052489
63.63636363636364,15.588256949661897,16.677820251220496,10.357846509168812,0.6235607371338645,6.319973742051683
64.64646464646465,15.573033631901069,14.729385849837378,10.177137047446188,-1.7607615705944362,4.5522488023911905
65.65656565656566,15.534203941259321,14.273427727599284,9.996427585723564,-2.4229422158207967,4.277000141875719
66.66666666666667,15.470370370370361,17.219114013976785,9.81571812400094,0.6383803071354421,7.403395889975846
67.67676767676768,15.380135411867869,18.502539551920673,9.635008662278317,2.3460291459622518,8.867530889642357
68.68686868686869,15.262101558385595,17.02397546824851,9.454299200555692,1.4758656730507962,7.569676267692817
69.6969696969697,15.114871302557233,11.637780763557517,9.273589738833069,-3.314480729678749,2.364191024724448
70.70707070707071,14.937047137016506,15.303880395267544,9.092880277110444,0.7407697552641075,6.2110001181571
71.71717171717172,14.72723155439715,14.883747769597308,8.912170815387821,0.39656920976248067,5.971576954209487
72.72727272727273,14.48402704733283,14.940843291758297,8.731461353665196,0.25656117523335986,6.209381938093101
73.73737373737374,14.206036108457283,12.232610832318802,8.550751891942573,-2.733887219058259,3.6818589403762285
74.74747474747475,13.891861230404245,18.323817936904046,8.370042430219948,3.257382372907184,9.953775506684098
75.75757575757576,13.540104905807368,15.971217973901688,8.189332968497325,1.217494564268847,7.781885005404362
76.76767676767678,13.149369627300416,11.857998147872852,8.0086235067747,-2.09086588703779,3.8493746410981515
77.77777777777779,12.718257887517126,10.738731794105805,7.827914045052077,-2.0346029188125723,2.9108177490537273
78.7878787878788,12.245372179091163,13.829904694953992,7.647204583329453,2.3321031545698183,6.1827001116245395
79.7979797979798,11.729314994656278,9.501729161867557,7.46649512160683,-0.9015894107218063,2.035234040260727
80.80808080808082,11.168688826846164,11.551340908176641,7.285785659884205,1.9216276697176724,4.265555248292436
81.81818181818183,10.562096168294516,7.499004564368329,7.105076198161582,-1.6118116080394724,0.3939283662067474
82.82828282828284,9.908139511635085,8.560525337926949,6.924366736438957,-0.09396255331671632,1.6361586014879919
83.83838383838385,9.205421349501549,9.152460763563026,6.743657274716334,1.0305730694790416,2.408803488846692
84.84848484848486,8.452544174527617,5.856434969927079,6.562947812993709,-1.7006705993869033,-0.7065128430666299
85.85858585858587,7.648110479347068,8.170564716024463,6.382238351271086,1.0524010340701881,1.7883263647533774
86.86868686868688,6.790722756593567,7.241956579283627,6.201528889548461,0.4198833197666758,1.040427689735166
87.87878787878789,5.878983498900837,6.440414588740843,6.020819427825838,0.08440633087734639,0.41959516091500504
88.8888888888889,4.9114951989026,3.900009929575478,5.840109966103213,-1.373993782760245,-1.9401000365277352
89.89898989898991,3.8868603492325065,4.421324315867498,5.659400504380589,0.8688409766339085,-1.2380761885130909
90.90909090909092,2.803681442524393,2.0581132754703226,5.478691042657967,0.17505407667246686,-3.4205777671876447
91.91919191919193,1.660560971411826,0.990602511120633,5.2979815809353425,-0.019493662772278486,-4.30737906981471
92.92929292929294,0.4561014285287257,0.08558092833772413,5.117272119212718,-0.5225429571649541,-5.0316911908749935
93.93939393939395,-0.8110946934914409,0.10002387009059022,4.936562657490093,0.45920928893393254,-4.836538787399503
94.94949494949496,-2.1424249020147386,-1.6141967360300287,4.755853195767472,-0.10055177559939299,-6.3700499317975
95.95959595959597,-3.5392867044076013,-2.073172971800794,4.575143734044847,-0.0690128811677404,-6.648316705845641
96.96969696969697,-5.003077608036307,-5.397784645048387,4.394434272322226,0.05746646201353567,-9.792218917370612
97.97979797979798,-6.535195120267076,-9.778445201558894,4.213724810599601,-0.01802394052674039,-13.992170012158494
98.98989898989899,-8.137036748466244,-9.49847860267242,4.033015348876976,0.0035880355797779373,-13.531493951549397
100.0,-9.810000000000002,-9.063233865001523,3.8523058871543547,0.0006567135924644418,-12.915539752155878
