thresholds,test,sex,randomized_images,randomized_weights
0.51,0.6218689912124018,0.5329649716729584,0.37429902942092963,0.5140041817752132
0.52,0.6165759157874521,0.5239197063352612,0.3616636421899246,0.508027682752709
0.53,0.6112475489351915,0.5144366914550874,0.34935707054572135,0.5015669224944008
0.54,0.6060743786618378,0.5050665550109956,0.3372052219359524,0.4951548546456394
0.55,0.600766034036202,0.4957686435758986,0.3249099778137254,0.4889258490813437
0.56,0.5955298038022359,0.4861519198248039,0.31295241778209165,0.48266504884306966
0.57,0.5903788887605671,0.4762892241844107,0.30135437296783457,0.4765808564002542
0.58,0.5853959353093462,0.4668207915766534,0.289579855267756,0.4703259981924466
0.59,0.5803502000206111,0.45710297347468387,0.2784139552588509,0.4642089474360642
0.6,0.5752418893502836,0.44733445000953426,0.2672759131654712,0.45790788958867107
0.61,0.5703003480246593,0.43749520736205466,0.25654724068188384,0.45113247923754357
0.62,0.5656493162830694,0.4276496151993895,0.24587998238567368,0.4444014507868393
0.63,0.5609081120843331,0.41792999326687214,0.23533944213704072,0.4376422029301905
0.64,0.5564983979977259,0.40808531005069704,0.22491621064756667,0.4307462265333365
0.65,0.5519271969590668,0.39834877761411536,0.21428835891533393,0.4239426271259021
0.66,0.5472747622886461,0.38830451262212384,0.20369836408951109,0.41636984915669184
0.67,0.542881538984691,0.37790195441012264,0.1928863810007555,0.408737390639193
0.68,0.5384976151464564,0.36754610016642103,0.1827668746924291,0.4006499979786167
0.69,0.533518841072263,0.3569306965744793,0.1728249213936497,0.3916597537825775
0.7,0.5286055546613209,0.3460231346668813,0.16296029192748387,0.3824319790317984
0.71,0.5235780911032123,0.33504607952680143,0.1533883931433634,0.37250253242097275
0.72,0.5187838856122658,0.3243317926291169,0.14380317286564015,0.36203554702114527
0.73,0.5136604469952708,0.31336413022492027,0.13422562500586896,0.3512392251453787
0.74,0.5084726803808222,0.30208076113773885,0.12468294014841813,0.34022934382520453
0.75,0.5035168412192008,0.2909764954943387,0.11540212477294137,0.32889357840544936
0.76,0.49822861447814715,0.2798114637623337,0.1063927187189678,0.31684498657670473
0.77,0.4925276633917537,0.2679662933679434,0.09764575762363722,0.30460979578173913
0.78,0.4866507699752071,0.2562643107636897,0.08894631234289826,0.2916471251360736
0.79,0.4805114208704764,0.24452669660320067,0.08042433657166315,0.27910526924712376
0.8,0.4746916450945128,0.23281189767734092,0.07251235301740408,0.26634461258850706
0.81,0.46891416920095536,0.2211979171179289,0.0640253124017721,0.2538540613162348
0.82,0.4627606873824411,0.2093760574586848,0.054789546665331146,0.24151567846524935
0.83,0.456347329839721,0.19764140818292883,0.04543488599850527,0.22921012970236015
0.84,0.4498456684271898,0.1859043830166678,0.03735128768097697,0.21772938733412348
0.85,0.44353801720463937,0.17416816501528226,0.030556171144607503,0.2066358566809778
0.86,0.43717676109472525,0.16322499093608225,0.02453296415836962,0.19625237213034208
0.87,0.4311106796280428,0.15249315137879946,0.01945101166497279,0.1861398731074121
0.88,0.4257950933991815,0.14237373390950456,0.014738161697212706,0.17628296990079118
0.89,0.4217168882802932,0.13265888961221978,0.01079206703681698,0.16618810901361666
0.9,0.4177405857740586,0.12331709993826737,0.007358285395550097,0.15640973861241178
0.91,0.4138134970596933,0.1139174519170678,0.004889240853019153,0.14777444326022326
0.92,0.4100349818231703,0.10448590438301668,0.003098809775336291,0.1409166206515737
0.93,0.4094099940031278,0.09402154954474724,0.0017948914010213978,0.1340647650643684
0.94,0.40990465738390836,0.08203580492489196,0.0007136652815926004,0.1262864505272015
0.95,0.4075659302670135,0.06901963366586551,0.0002591724510952853,0.11789502912351779
0.96,0.40046642430893753,0.05440702380135812,1.4085498978801325e-05,0.10835371144592569
0.97,0.388630273542888,0.03906971639702587,0.0,0.09756200172489955
0.98,0.3701762809520543,0.022937101310103576,0.0,0.07822039914806342
0.99,0.33845478489903424,0.008999122036874451,0.0,0.04303789480326886
1.0,0.0,0.0,0.0,0.0
