x,y,column,type,level,p,b,significant
64,3.6115423384618928,30090,continuous,,0.00024460068083330476,0.1260976503886467,False
65,1.797336147077707,3581,continuous,,0.01594644403118451,-0.12234833288340123,False
66,0.25399693452404676,5923,continuous,,0.5571896818521352,-0.1459292768429254,False
67,2.852831326572408,6154,multilabel,l1,0.0014033586420662248,0.2935389233346195,False
68,1.359746960998782,6075,categorical,2.0,0.04367702396047006,-0.6005493484500235,False
69,1.0907519711917468,6149,multilabel,l1,0.08114243360229184,0.16122267302542043,False
70,0.1976255190158687,2714,continuous,,0.6344165165527728,-0.02152155821384049,False
71,6.729710617312354,6150,multilabel,l4,1.8633283114187053e-07,0.41543263304481465,True
72,1.338732846413812,6074,categorical,2.0,0.04584237965841635,-0.5945199227167269,False
73,0.5201327380436606,2247,categorical,99.0,0.3019028841465432,-3.0102598838973615,False
74,1.2184491751047744,2296,continuous,,0.06047151161952456,0.061692309303037075,False
75,1.2965964365003555,1757,categorical,2.0,0.05051304666249892,0.6638586832782615,False
76,0.44378818268301357,3710,continuous,,0.3599248375575673,-0.08402302677893564,False
77,2.09061429958353,2492,binary,,0.008116815987925276,0.17527760665152317,False
78,0.05961485887213216,2217,continuous,,0.8717363206642654,-0.005444757297130068,False
79,1.1528941458656814,3571,binary,,0.07032437063174608,0.2091833452829309,False
80,1.5531654855026462,6152,multilabel,l5,0.027979149865057274,-0.5544556933207414,False
81,0.03778088194066233,3761,continuous,,0.9166828747901093,-0.006502681549213466,False
82,0.22895673499441171,2473,binary,,0.5902598797331017,-0.05044486962896304,False
83,1.5190407687932077,2794,continuous,,0.030266292941305555,-0.1138996342333359,False
84,2.0481679196060187,2784,categorical,0.0,0.00895018640414537,-0.33915124260418655,False
85,0.585115986149626,3992,continuous,,0.25994652365256743,0.4154616434431644,False
86,0.7196104485665451,2724,binary,,0.1907170635969886,-0.10652193937404086,False
87,1.0841315777264768,4700,continuous,,0.0823888464605391,0.18888855514785505,False
88,0.0017692860929035357,2453,binary,,0.9959343554196719,-0.0005552740954900184,False
89,9.931809725787591,6153,multilabel,l2,1.1700118873528245e-10,0.5404036028253032,True
90,0.00686190908237492,3393,binary,,0.9843240376716074,0.0024645688049957596,False
91,0.05458816706010334,3404,binary,,0.8818847506358852,-0.018305930742593644,False
92,0.6599725122984998,6151,multilabel,l4,0.21879000978287355,0.5338374072774956,False
93,1.7020889620078594,4717,binary,,0.019856881221901886,0.303534177950496,False
94,0.0002584122157440355,2415,binary,,0.9994051608711642,-7.1746356380048e-05,False
95,2.470655046236571,2188,binary,,0.003383334628363987,0.21841078926138655,False
96,0.8110413520942856,6179,multilabel,l2,0.1545107312490092,-0.1152716779162443,False
97,0.21751549933945694,3079,binary,,0.6060165722896087,1.5084493154582732,False
98,0.610753315825819,5430,continuous,,0.24504547325996107,0.5623940110469704,False
99,0.30225045529885247,2316,binary,,0.4985968663940472,0.0615882823555705,False
100,2.0550281353453332,20001,multilabel,l1046,0.008809917969630845,-7.6649093456262785,False
101,1.4778266771912179,2395,categorical,3.0,0.03327923410621139,-0.27590309791115775,False
102,0.2678976111424314,2966,continuous,,0.5396378320256092,-0.044539325684815174,False
103,1.1418467869383486,4041,binary,,0.07213619207657673,-1.4322095208048877,False
104,1.3460425492707904,3591,binary,,0.04507725386972922,-0.3169787042336236,False
105,1.1082645329538998,6147,multilabel,l3,0.07793552531230874,-0.12804832123017856,False
106,0.16166254874252822,3627,continuous,,0.6891875941659489,0.0948528850934557,False
107,6.338143614193186,6148,multilabel,l1,4.590461885512475e-07,1.7866122286249728,True
108,0.5343282106433354,2986,binary,,0.29219433344138757,0.6106086913030303,False
109,0.3221542157746231,2734,continuous,,0.4762618386045673,-0.03201499046381382,False
110,0.5743910715202483,2956,binary,,0.2664458304652708,0.8233492418454998,False
111,0.4109457480298227,2844,binary,,0.388198856676779,-0.07700249797740774,False
112,2.1530164255686697,6159,multilabel,l4,0.0070304572929894915,-0.19632696798088628,False
113,0.28393883368353623,3005,binary,,0.5200692382644616,0.1109980885322784,False
114,0.6773277696202672,3799,binary,,0.210219128048853,0.16707634774284608,False
115,2.8058265966288882,2178,continuous,,0.001563771894622441,-0.10303412096691894,False
116,0.6615472400603952,4056,continuous,,0.21799812584431721,0.41428245872691416,False
117,0.12528137378607668,4689,continuous,,0.7494085199117694,0.0744007900916693,False
118,1.1491310963754353,4803,categorical,11.0,0.07093636067461521,-0.21365906136018736,False
119,0.4420128760909694,3720,categorical,1.0,0.3613991476121876,-0.19073740712770978,False
120,0.666850916287716,3786,continuous,,0.21535208640457093,0.12564848534802825,False
121,0.05773146655547578,5945,continuous,,0.8755249634601682,0.0373604647997946,False
122,0.6175571659112172,5901,continuous,,0.24123639737299296,0.4837382725567424,False
123,0.42810892706638715,4067,binary,,0.3731565532297805,0.3867536457872927,False
124,0.0456943187653009,84,continuous,,0.9001309221125257,-0.011108450802850294,False
125,0.02583254618488845,3894,continuous,,0.94225283719015,0.01872607987996814,False
126,0.11611722070938153,2774,categorical,1.0,0.7653899921123356,-0.028835970842984712,False
127,0.9733174910312502,6155,multilabel,l6,0.10633653606356738,0.29805939764461065,False
128,6.647151084424796,2443,binary,,2.2534551331129498e-07,0.7479079842632887,True
129,0.49437673384590164,3700,continuous,,0.3203489214539863,-0.0826004850696386,False
130,1.5625825660011934,2227,binary,,0.027378990684340073,0.1860774518305566,False
131,1.5427323292812447,2764,continuous,,0.02865943806026631,-0.12033893829324015,False
132,2.959826776362098,2976,continuous,,0.001096915627043415,-0.5519140518897074,False
133,2.804576707645318,2754,continuous,,0.0015682788745789952,-0.17341685264891818,False
134,0.3280032822953658,2463,binary,,0.4698905572696791,0.0832674898572739,False
135,0.255723892212718,4012,continuous,,0.5549784348418567,-0.1860345914932829,False
136,0.11259035344411047,3741,binary,,0.771630963768175,-0.055193683250806966,False
137,0.08768248619033887,3140,categorical,1.0,0.8171795951140898,0.6671145764211981,False
138,1.1202603456326508,4022,continuous,,0.07581229683427823,-0.7816153861112158,False
139,0.6283568965612474,2207,binary,,0.23531147354228688,-0.16741316889224844,False
140,0.39529970419533866,2267,continuous,,0.4024392174212268,-0.027738571227392865,False
141,4.228357537598496,6160,multilabel,l5,5.9107482511700444e-05,-0.2726834598627611,True
142,0.14662072602280626,1110,continuous,,0.7134758441537459,0.012253606493831979,False
143,0.667743273000055,1120,continuous,,0.2149100508881242,0.04241163539500639,False
144,0.1450433749325918,1170,continuous,,0.7160718893386888,0.0120985835384885,False
145,1.2708289600019982,1190,continuous,,0.05360077140922841,-0.06428082210760606,False
146,1.3721762727011997,1060,continuous,,0.04244472531001915,0.0729504133121303,False
147,0.5509032194587197,1200,categorical,3.0,0.28125275194780364,-0.08098219534827718,False
148,0.5712565809374599,2237,categorical,2.0,0.26837584142185056,0.17984295105008868,False
149,1.4677928612703528,1180,categorical,3.0,0.0340570587661444,0.1864464295055485,False
150,0.02014146599097639,2277,continuous,,0.9546815598003474,0.001888535378330635,False
151,1.6562609882449106,1050,continuous,,0.022066782363981036,0.07805987710068368,False
152,1.145513458642821,1031,continuous,,0.07152972269066116,0.059906856261032926,False
153,3.830380603721157,2139,continuous,,0.00014778127061522808,-0.12961394466407417,False
154,0.2566207096555066,2149,continuous,,0.5538335876809486,0.020626416200268987,False
155,0.4916120250529945,1160,continuous,,0.32239476037392745,0.0324515428813334,False
156,0.717715734080347,1220,categorical,2.0,0.1915509304630496,-0.29058543976189355,False
157,0.007747818592896989,3669,continuous,,0.9823181793056077,-0.0035638781551707716,False
158,0.029967861861782172,2159,binary,,0.9333233649153339,-0.013762296956804677,False
159,1.1417577970616561,6333,continuous,,0.07215097478471305,-0.07145341467779455,False
160,0.07182427833617175,20128,continuous,,0.847570283644647,0.006433248896497889,False
161,0.7494136109679124,6374,continuous,,0.17806820835189618,0.05434789690115553,False
162,0.27557094455625836,4259,multilabel,l1,0.5301869763959135,0.28430804492203043,False
163,1.4501501213087726,6349,continuous,,0.035469076311776204,-0.08326726136411898,False
164,1.915911863628918,4957,binary,,0.012136351223998929,-0.0986335342267958,False
165,0.3363062941909693,4285,continuous,,0.4609923365385936,-0.028284377894324877,False
166,2.027914089855592,4946,binary,,0.009377474894910927,-0.0036906229888713084,False
167,0.7481128744955685,398,continuous,,0.1786023321471144,-0.043940425813983046,False
168,2.259669770690666,4924,binary,,0.005499588932503873,0.9405337656547545,False
169,0.7216152509978596,400,continuous,,0.18983869903659512,-0.05122803244708132,False
170,1.1902569673902428,20018,categorical,2.0,0.06452723153456158,0.1952846435336928,False
171,0.24230744679014435,399,continuous,,0.5723906793429077,-0.01839658710897067,False
172,0.018661873418388625,6770,continuous,,0.9579395994971432,0.0037579120886403606,False
173,0.38356308271654327,4254,continuous,,0.4134632530743224,-0.03148778061420182,False
174,0.8906764776182076,5699,binary,,0.12862444752900198,-0.12556657367821963,False
175,1.0292491571661548,5779,binary,,0.0934869180605293,0.09894876296018977,False
176,0.7553292702093226,4282,continuous,,0.17565913094311436,-0.05280946349006283,False
177,0.21652858132279657,6351,continuous,,0.6073952883007459,0.020460323286651594,False
178,0.10963038423314825,5556,binary,,0.7769080398311093,0.021260249627777797,False
179,1.1455004779448934,6350,continuous,,0.0715318606860492,0.07342286580205457,False
180,0.5554415478477914,5790,categorical,48.0,0.2783289954573922,0.46751851380860127,False
181,0.16338362546362192,4255,continuous,,0.686461799632328,0.015589978269508791,False
182,0.5841780530922202,5012,binary,,0.260508529192083,0.0549121451913229,False
183,0.07527641241817862,6348,continuous,,0.8408597950558121,-0.008220925972791344,False
184,0.2505236658847453,6773,continuous,,0.5616636709442435,0.02323479866133937,False
185,0.440381926396214,20016,continuous,,0.36275889774048586,-0.030393108256427673,False
186,0.009257338657060899,4256,continuous,,0.9789097662620855,0.0010239159615331164,False
187,0.9864700319218137,4979,binary,,0.10316442646159685,-0.05443603454166579,False
188,0.02892183485096397,4968,binary,,0.9355740453960028,0.008900674797902797,False
189,0.4051254552600457,4935,binary,,0.3934364065085829,-0.1215160055569325,False
190,0.6890757969585402,5866,binary,,0.2046087504063383,-0.10869136220836034,False
191,3.475351599476523,6373,continuous,,0.0003346943649978504,-0.14652694209000688,False
192,0.6602703643838164,6772,continuous,,0.21864000852398713,0.048898455278091134,False
193,0.4007843862411395,6771,continuous,,0.3973887917298219,0.0523097159545324,False
194,0.09643037412135061,5001,binary,,0.8008840155481036,0.016219846529227977,False
195,0.05746660758511838,4990,binary,,0.8760590742417607,0.011604445367275984,False
196,0.002729293053267817,4199,continuous,,0.9937352762268392,-0.0002729015631635686,False
197,0.42348226885046875,4204,categorical,1.0,0.37715314290968927,0.07362790270568617,False
198,0.6430119999768382,4207,continuous,,0.2275034568496732,0.7352469095433956,False
199,0.16735450292005422,23099,continuous,,0.6802138916895304,-0.017689680694183207,False
200,0.2921561229709364,95,continuous,,0.5103215133401919,0.05004494151360301,False
201,0.7957879193737152,21002,continuous,,0.160033933744109,-0.05278251788277868,False
202,1.034539047504858,12143,continuous,,0.09235511480157631,-0.06369794497728884,False
203,0.8094177709877597,4200,continuous,,0.15508944042541642,0.04930229448185197,False
204,5.480706176025295,4080,continuous,,3.3059312973036333e-06,0.16142850087706534,True
205,1.2735101694694215,49,continuous,,0.05327087502322263,-0.06299153779159296,False
206,2.2527752368971843,12144,continuous,,0.005587592980667354,-0.13178313174778233,False
207,1.5599846816030853,47,continuous,,0.027543258519649762,-0.10542791754170759,False
208,5.595642972636942,4079,continuous,,2.5372135808457825e-06,0.1569582217341907,True
209,0.0496750449864441,21021,continuous,,0.8919180542280047,-0.004713923652644962,False
210,0.7869053507546637,4194,continuous,,0.1633407890659324,0.048261141043078354,False
211,2.8089380562945045,94,continuous,,0.0015526084437220793,0.24241253802243146,False
212,1.030253093297225,12336,continuous,,0.09327105877031694,0.058908388744120445,False
213,0.06784761848568924,21001,continuous,,0.8553667839822532,-0.005970973465535705,False
214,2.73209562796202,46,continuous,,0.001853123536399916,-0.14938135263159097,False
215,0.009052358585367655,4195,continuous,,0.9793719051179421,0.000896745360258017,False
216,1.0531559164230353,4198,continuous,,0.08847979007737436,0.05936721608757717,False
217,1.3171662357019447,4196,continuous,,0.048176335687701737,-0.06804079571846883,False
218,0.27422491529532866,48,continuous,,0.5318327588714061,0.02288152926316064,False
219,3.674481646630114,93,continuous,,0.00021160131064798722,0.29575272238358247,False
220,1.3466890991396656,102,continuous,,0.04501019566342875,0.06622605970950933,False
221,0.5669222708580597,1548,categorical,1.0,0.2710676739880401,-0.07922231389226383,False
222,0.13088491737479432,1299,continuous,,0.7398012872078623,-0.011192569607154432,False
223,0.33814448769518485,1438,continuous,,0.4590452652667556,-0.025329152105455922,False
224,0.6213293224459364,1289,continuous,,0.23915016098428976,-0.038794381113203096,False
225,0.4022498620148346,1488,continuous,,0.39605010976035315,-0.028013916428688286,False
226,0.6611661740169769,1349,continuous,,0.21818948940636285,0.04137928402577504,False
227,0.3901601967209877,1329,continuous,,0.4072300365447835,0.027146626172123583,False
228,0.7046899991613159,1339,continuous,,0.1973831160601781,0.04197964100210829,False
229,0.5309775778712659,1369,continuous,,0.29445736548535406,0.03416856151786014,False
230,2.4715968419259595,1498,continuous,,0.003376005597880389,0.09956961854564443,False
231,0.2404808429361396,1538,categorical,1.0,0.5748031732966981,-0.07615934688058003,False
232,6.118437386049662,1458,continuous,,7.613118924354324e-07,-0.16680409457735831,True
233,1.6330897345696829,1319,continuous,,0.02327610273690527,-0.07791266145434322,False
234,1.5692846500973154,1389,continuous,,0.026959718295341918,0.07247157821330759,False
235,0.46732450636417416,1309,continuous,,0.34093806630099854,0.031650262462975615,False
236,0.10083477564523902,1528,continuous,,0.792802889531538,-0.009029985337380086,False
237,1.187907676676034,6144,multilabel,l5,0.06487723364114786,-0.22880099521200023,False
238,0.8202771132817559,1379,continuous,,0.15125957880009883,0.047003484694614295,False
239,1.379891532843921,3680,continuous,,0.041697351162616796,-0.2832253188716891,False
240,0.3105290959582308,1408,continuous,,0.4891824908056899,-0.022620294911741255,False
241,0.6269469353683014,1428,categorical,0.0,0.23607666677934458,-0.12692405561609124,False
242,0.30082551569384464,1478,categorical,3.0,0.5002354716950432,-0.07171789293838768,False
243,2.572573593028471,1418,categorical,1.0,0.002675632157647793,0.38009552156799864,False
244,0.14959934328264507,1359,continuous,,0.7085991984225304,0.012232399311962336,False
245,3.9589953107507863,1558,continuous,,0.000109901770589711,0.12798260742493817,True
246,0.00851757787511868,1618,binary,,0.9805786250370334,0.0002559299660567867,False
247,0.04125302707390594,4462,continuous,,0.9093832966670283,-0.007458939486290348,False
248,0.18708284217682555,4407,continuous,,0.650005689176637,-0.02987016185773474,False
249,0.16086203963553217,1608,continuous,,0.6904591040281159,-0.014491209345603327,False
250,0.07302249210384257,4429,continuous,,0.8452350693168384,0.014130543833253935,False
251,0.32512522220626167,3859,categorical,3.0,0.47301485266102816,-0.3081300125732806,False
252,0.44671109053179797,5364,continuous,,0.3575105889187288,0.03464366396690415,False
253,0.03537506082828828,3731,binary,,0.9217750296692109,0.024513883994614287,False
254,6.943872470854602,1588,continuous,,1.1379613953847991e-07,0.21133883242371332,True
255,0.6095735277203462,20117,categorical,1.0,0.24571205960633236,-0.21612391768376657,False
256,0.12644774503990722,4440,continuous,,0.7473985568909429,0.021213329706689942,False
257,2.6608417312326575,1568,continuous,,0.0021835255031797396,0.11226681901843896,False
258,0.5338290632777337,2664,categorical,3.0,0.29253035400735805,0.09926649195918726,False
259,0.11466682223290518,4418,continuous,,0.7679504120713401,0.01933881504773291,False
260,3.3949039389968694,1598,continuous,,0.0004028061206081735,0.12857574938195682,False
261,1.0227983375944176,4451,continuous,,0.09488589587919344,0.10911379924880145,False
262,1.3957013359167092,1578,continuous,,0.04020672172063625,0.07533933817470569,False
263,1.458728506427754,1628,categorical,2.0,0.03477534870968189,-0.14978118169802784,False
264,0.3772706038368542,23057,categorical,0.0,0.41949751852022665,0.45007089246324194,False
265,0.06471479848317281,23075,categorical,1.0,0.8615593531319616,-0.2476348430521462,False
266,0.48430931932312316,23069,categorical,1.0,0.32786169566755496,1.247859701055832,False
267,0.12415043904013855,23068,categorical,1.0,0.7513625779206018,0.3073096213156241,False
268,1.2842191501118625,23073,categorical,1.0,0.05197336666206958,-1.3571804482492844,False
269,0.3625040302269691,23051,categorical,1.0,0.43400623607399114,0.5105877770080739,False
270,1.4443727876287904,23058,categorical,0.0,0.035944066773014115,1.5788965083458824,False
271,0.21003377922381672,23054,categorical,0.0,0.6165470452526349,0.22308807618865517,False
272,0.34971074690460097,23065,categorical,0.0,0.44698119585927254,0.7790052317103636,False
273,0.19811284630216855,23070,categorical,1.0,0.6337050290800574,0.2594141611215534,False
274,0.2894635176273446,23055,categorical,0.0,0.5134953112319462,0.5273471133585766,False
275,0.3596363318813354,23056,categorical,0.0,0.43688151355119553,0.42701377911315674,False
276,1.830775448636967,23074,categorical,1.0,0.014764697425952792,-1.217863251440293,False
277,0.40132915805378744,23050,categorical,0.0,0.3968906263148668,0.373018028831072,False
278,0.39658701524597345,23052,categorical,0.0,0.40124809613647594,-0.7545513676477366,False
279,0.015669213127724988,23067,categorical,0.0,0.9645634180268866,0.020698850267277757,False
280,0.17871944087085154,23053,categorical,0.0,0.6626444412366794,0.37283702037727706,False
281,1.4452277331317427,23062,categorical,1.0,0.03587337743238617,1.001537211500033,False
282,0.033542993198826934,23060,categorical,1.0,0.9256717432489607,-0.10970242786926045,False
283,0.2251874194205124,23059,categorical,1.0,0.5954051414875542,-0.4180576469488286,False
284,0.16002948468871403,23063,categorical,1.0,0.6917840034135887,0.5048410932021425,False
285,1.8254487312837653,23071,categorical,1.0,0.014946904810327151,6.484142177056153,False
286,0.5801119783655533,23066,categorical,0.0,0.26295898917696203,-0.4914062010397007,False
287,4.119691681012243,2897,continuous,,7.591163037492987e-05,0.25161692614744463,True
288,0.0358973646849094,2926,continuous,,0.9206671241274182,-0.006548504613688957,False
289,2.078985393615984,3476,continuous,,0.008337092238253149,0.4440250757812052,False
290,0.6277035678440913,1259,categorical,1.0,0.2356657295675304,0.18518039338704378,False
291,0.5554047048478985,3436,continuous,,0.2783526082605805,-0.17806018521193248,False
292,0.0799435349196946,2907,binary,,0.8318719204422367,-0.027612770950522343,False
293,1.0095738716051932,1787,binary,,0.0978196553647558,0.12412549545134033,False
294,1.100866023023002,2936,continuous,,0.07927458496168524,-0.11198999716915348,False
295,0.6639230453743178,3486,categorical,0.0,0.21680882442576677,0.5730137215350823,False
296,0.8354548783413507,3466,continuous,,0.14606464975567793,-0.24585515710900005,False
297,0.2976942092809978,2877,categorical,3.0,0.5038552530136327,0.2092153312262914,False
298,0.06582975250206603,5959,binary,,0.8593503288498441,0.18449647667642755,False
299,1.9884446197659424,2644,binary,,0.010269643794559033,0.2795751533237115,False
300,1.0982320367342289,6183,continuous,,0.07975684450923226,1.1715921311896471,False
301,3.6679188883131086,20116,categorical,1.0,0.00021482316545043937,0.26014078374682303,False
302,0.19212785544301683,1269,continuous,,0.6424985391627469,0.015299992581424856,False
303,4.616833261125502,20162,continuous,,2.4163883814478084e-05,0.265034366825578,True
304,0.4431937845253575,3506,categorical,1.0,0.36041778678878766,0.5163661475591806,False
305,1.0496871939941521,20160,binary,,0.0891893103950702,0.11151970148755856,False
306,0.33613682358431135,6194,continuous,,0.46117226029792435,0.5044457376332816,False
307,0.4104076581969495,1279,continuous,,0.3886801322274066,0.0291541810687454,False
308,0.09734521043243743,3496,continuous,,0.7991987382493662,-0.043121856939146594,False
309,0.7905643254124322,3446,categorical,3.0,0.16197040740952828,0.7365342603830294,False
310,1.695140325508699,2887,continuous,,0.02017714311799014,0.15290961610241413,False
311,1.9581822128675,3456,continuous,,0.011010772439510713,0.43379790142601377,False
312,0.02886379969233173,2867,continuous,,0.9356990753431584,-0.005154568143969401,False
313,1.4640377937272249,1239,continuous,,0.03435280516636648,0.06909413644039497,False
314,2.568690792573796,1249,categorical,1.0,0.0026996608432001434,0.2516093922749231,False
315,4.067753635805238,20161,continuous,,8.555519080521911e-05,0.24677233744840268,True
316,0.479859879498023,2100,binary,,0.33123797465861293,0.11360557523020756,False
317,0.3741726243522848,5386,continuous,,0.42250064437420176,-0.04987944492428736,False
318,0.5879800123039639,20127,continuous,,0.2582379037688053,0.04079460835970986,False
319,1.4988218381991965,1920,binary,,0.031708679900239456,0.14861454140982322,False
320,2.429917852141005,1960,binary,,0.0037160551253757872,0.20764137692110748,False
321,1.527195462388255,4570,continuous,,0.029703288785563064,-0.07188022617766354,False
322,0.2973766643583377,4620,continuous,,0.5042237936951286,-0.033649661755067874,False
323,0.08289494567665187,5663,binary,,0.8262377894509678,-0.023857050892519695,False
324,0.629366520809995,2020,binary,,0.23476506956673493,0.11548747717595945,False
325,0.912834507424892,1930,binary,,0.12222653287615365,0.10947576369933791,False
326,0.11457520189233482,2040,binary,,0.7681124387685165,-0.022667692602349,False
327,1.092260034978328,6145,multilabel,l2,0.0808611595856128,-0.13585214063921874,False
328,0.320181734387553,2110,continuous,,0.4784298472047851,-0.0235261421102427,False
329,1.5664810203022748,4548,continuous,,0.027134322329763903,0.07221254103012431,False
330,0.2903980733654901,20126,categorical,2.0,0.5123915117513076,0.6457757859796253,False
331,0.13792291092658632,1990,binary,,0.7279089999393644,0.0353119310187883,False
332,0.1966002760315139,4537,continuous,,0.6359159586449643,-0.02097889573663209,False
333,1.427745533704613,5674,binary,,0.03734689204556426,-0.39818188441045455,False
334,0.1638643384707469,20122,binary,,0.6857023873755008,0.6674249072951579,False
335,0.3082103713968309,4559,continuous,,0.49180125041073397,0.022512937802014032,False
336,0.9343120837413529,6156,multilabel,l15,0.11632897896751108,0.39351516339512077,False
337,0.12573625835390773,2090,binary,,0.7486239925482823,0.023117126239854086,False
338,0.9662464035379936,4642,binary,,0.10808205574270725,0.30817646370916324,False
339,1.5879030142198718,1970,binary,,0.025828369202403452,0.1927168382447155,False
340,1.4693952528210719,4609,continuous,,0.03393163191358608,-0.10338926298948982,False
341,0.7459984278248714,1980,binary,,0.17947401239002891,0.08996907727213138,False
342,0.9252609803070707,2010,binary,,0.11877882360992946,0.1459828880595345,False
343,0.1451654577065468,4631,binary,,0.7158706255413188,-0.026551018144836985,False
344,0.2617530172927494,4526,continuous,,0.5473271386351503,0.019757114588619826,False
345,1.9533019585559939,1940,binary,,0.011135200502909948,0.19490826853612278,False
346,0.8666968344124921,2030,binary,,0.1359261968095098,0.1143637535055495,False
347,0.4797158335187516,4581,continuous,,0.3313478572706581,0.032131592779236294,False
348,0.5572401405838543,4598,binary,,0.27717870374725373,-0.07232703325071921,False
349,0.18720974146016683,1950,binary,,0.6498157876011228,0.030620432040391617,False
350,2.294499975350686,5375,continuous,,0.005075747678373945,-0.168857011231648,False
