x,true_y,y,linear_y,polynomial_y,linear_residuals,polynomial_residuals
46.46464646464647,13.58946293874363,13.348692036131553,13.429907358453416,13.33734208313793,-0.08121532232186368,0.011349952993622736
47.47474747474748,13.761729332916971,12.332952027160005,13.249197896730793,13.088216875218027,-0.9162458695707887,-0.7552648480580224
48.484848484848484,13.934146979436221,14.773120650278974,13.06848843500817,12.986425141036147,1.704632215270804,1.7866955092428274
49.494949494949495,14.105318370935123,13.232627773403339,12.887778973285545,13.095951184942532,0.3448488001177932,0.13667658846080677
50.505050505050505,14.273846000047413,11.29761266208279,12.707069511562922,13.427222465546912,-1.409456849480133,-2.129609803464122
51.515151515151516,14.438332359406743,14.48047604294373,12.526360049840298,13.9328550975872,1.9541159931034322,0.5476209453565293
52.525252525252526,14.597379941646857,13.480576220955847,12.345650588117675,14.518270788227134,1.134925632838172,-1.0376945672712878
53.535353535353536,14.749591239401468,17.5219286760135,12.16494112639505,15.065494958426495,5.356987549618449,2.4564337175870037
54.54545454545455,14.893568745304293,17.130171802321417,11.984231664672427,15.464754171523955,5.14594013764899,1.665417630797462
55.55555555555556,15.027914951989025,13.976022373877306,11.803522202949802,15.64577727191157,2.1725001709275045,-1.6697548980342631
56.56565656565657,15.151232352089401,13.823242755949487,11.622812741227179,15.59987111724328,2.2004300147223077,-1.7766283612937936
57.57575757575758,15.262123438239122,15.160964081547187,11.442103279504554,15.385427151043151,3.7188608020426326,-0.22446306949596462
58.58585858585859,15.359190703071917,15.328349122696434,11.261393817781931,15.113486958040106,4.066955304914503,0.2148621646563278
59.5959595959596,15.441036639221494,17.63502462927878,11.080684356059306,14.915602564613707,6.554340273219475,2.719422064665075
60.60606060606061,15.506263739321582,12.68340388913867,10.899974894336683,14.902065040717059,1.7834289948019872,-2.218661151578388
61.61616161616162,15.553474496005876,13.62146272722668,10.71926543261406,15.1228582293157,2.9021972946126198,-1.5013955020890197
62.62626262626263,15.581271401908083,18.930133546943924,10.538555970891435,15.544704184712353,8.391577576052489,3.385429362231571
63.63636363636364,15.588256949661897,16.677820251220496,10.357846509168812,16.05427148727376,6.319973742051683,0.6235487639467365
64.64646464646465,15.573033631901069,14.729385849837378,10.177137047446188,16.490160345667313,4.5522488023911905,-1.760774495829935
65.65656565656566,15.534203941259321,14.273427727599284,9.996427585723564,16.696382479691565,4.277000141875719,-2.4229547520922807
66.66666666666667,15.470370370370361,17.219114013976785,9.81571812400094,16.580746528950012,7.403395889975846,0.6383674850267731
67.67676767676768,15.380135411867869,18.502539551920673,9.635008662278317,16.15652251117034,8.867530889642357,2.3460170407503327
68.68686868686869,15.262101558385595,17.02397546824851,9.454299200555692,15.548122835018349,7.569676267692817,1.4758526332301596
69.6969696969697,15.114871302557233,11.637780763557517,9.273589738833069,14.952273953569563,2.364191024724448,-3.314493190012046
70.70707070707071,14.937047137016506,15.303880395267544,9.092880277110444,14.563126168803564,6.2110001181571,0.7407542264639808
71.71717171717172,14.72723155439715,14.883747769597308,8.912170815387821,14.487192304156071,5.971576954209487,0.3965554654412369
72.72727272727273,14.48402704733283,14.940843291758297,8.731461353665196,14.68429541392764,6.209381938093101,0.25654787783065736
73.73737373737374,14.206036108457283,12.232610832318802,8.550751891942573,14.966513965370243,3.6818589403762285,-2.7339031330514416
74.74747474747475,13.891861230404245,18.323817936904046,8.370042430219948,15.066451873508345,9.953775506684098,3.2573660633957005
75.75757575757576,13.540104905807368,15.971217973901688,8.189332968497325,14.753741041384007,7.781885005404362,1.2174769325176804
76.76767676767678,13.149369627300416,11.857998147872852,8.0086235067747,13.948883880685734,3.8493746410981515,-2.0908857328128825
77.77777777777779,12.718257887517126,10.738731794105805,7.827914045052077,12.7733546118655,2.9108177490537273,-2.0346228177596952
78.7878787878788,12.245372179091163,13.829904694953992,7.647204583329453,11.497823226418763,6.1827001116245395,2.332081468535229
79.7979797979798,11.729314994656278,9.501729161867557,7.46649512160683,10.403338547051739,2.035234040260727,-0.901609385184182
80.80808080808082,11.168688826846164,11.551340908176641,7.285785659884205,9.629735430475797,4.265555248292436,1.9216054777008438
81.81818181818183,10.562096168294516,7.499004564368329,7.105076198161582,9.1108412630658,0.3939283662067474,-1.6118366986974717
82.82828282828284,9.908139511635085,8.560525337926949,6.924366736438957,8.654504029317323,1.6361586014879919,-0.09397869139037418
83.83838383838385,9.205421349501549,9.152460763563026,6.743657274716334,8.121921084502006,2.408803488846692,1.03053967906102
84.84848484848486,8.452544174527617,5.856434969927079,6.562947812993709,7.55712302665134,-0.7065128430666299,-1.7006880567242604
85.85858585858587,7.648110479347068,8.170564716024463,6.382238351271086,7.118191697869417,1.7883263647533774,1.0523730181550466
86.86868686868688,6.790722756593567,7.241956579283627,6.201528889548461,6.822094611717482,1.040427689735166,0.41986196756614547
87.87878787878789,5.878983498900837,6.440414588740843,6.020819427825838,6.356078010899189,0.41959516091500504,0.08433657784165405
88.8888888888889,4.9114951989026,3.900009929575478,5.840109966103213,5.274075315212045,-1.9401000365277352,-1.3740653856365665
89.89898989898991,3.8868603492325065,4.421324315867498,5.659400504380589,3.552555118030927,-1.2380761885130909,0.8687691978365706
90.90909090909092,2.803681442524393,2.0581132754703226,5.478691042657967,1.883143348128602,-3.4205777671876447,0.17496992734172068
91.91919191919193,1.660560971411826,0.990602511120633,5.2979815809353425,1.0102468688436836,-4.30737906981471,-0.01964435772305062
92.92929292929294,0.4561014285287257,0.08558092833772413,5.117272119212718,0.608225389493402,-5.0316911908749935,-0.5226444611556779
93.93939393939395,-0.8110946934914409,0.10002387009059022,4.936562657490093,-0.3589327060726646,-4.836538787399503,0.4589565761632548
94.94949494949496,-2.1424249020147386,-1.6141967360300287,4.755853195767472,-1.513398010905675,-6.3700499317975,-0.10079872512435362
95.95959595959597,-3.5392867044076013,-2.073172971800794,4.575143734044847,-2.004029761654671,-6.648316705845641,-0.06914321014612312
96.96969696969697,-5.003077608036307,-5.397784645048387,4.394434272322226,-5.4547916347486805,-9.792218917370612,0.05700698970029361
97.97979797979798,-6.535195120267076,-9.778445201558894,4.213724810599601,-9.759690361703534,-13.992170012158494,-0.01875483985535986
98.98989898989899,-8.137036748466244,-9.49847860267242,4.033015348876976,-9.5010703286666,-13.531493951549397,0.002591725994179228
100.0,-9.810000000000002,-9.063233865001523,3.8523058871543547,-9.062392514340317,-12.915539752155878,-0.0008413506612061639
