X,periodic,noisy_periodic,noisy,noisy_periodic2,noisy2
3.8383838383838382,1.1654728917285495,3.418938444397163,3.732413876619168,0.10035968032394704,3.124995806307263
3.9393939393939394,1.5085885748122,1.5539677770280818,3.477419651133782,3.20499013318099,5.7071301107750045
4.040404040404041,1.8872969918033493,1.9483939472671705,4.215084261863976,2.496752087710127,3.619799320624376
4.141414141414141,2.297737449626048,-0.4737064022478381,2.592757840571857,-0.9773328255626157,2.7959549994069945
4.242424242424242,2.735725767093646,2.1819388142174683,3.068285164343749,1.8862600111373458,3.3912588559510244
4.343434343434343,3.1967969299927597,3.2134467839576963,3.749627283088509,0.40579637582050276,6.00967122822812
4.444444444444445,3.6762506090825853,3.8728250768505577,4.658802759556357,2.5444151239213824,3.6662396560940165
4.545454545454545,4.1691990769822365,1.9885019516769877,2.6148292578516488,3.671636866103406,4.291757332878333
4.646464646464646,4.670617035463766,4.018609165419752,3.221546253042045,4.547568620427908,3.7821373565734486
4.747474747474747,5.1753928451930244,6.323952020532965,4.346588608550309,7.588857323391862,5.350686002238469
4.848484848484849,5.678380635663595,4.034353551760145,4.480181514628344,4.233686756266413,4.574297246522318
4.94949494949495,6.174452764095891,2.875343690253736,3.8888826197320805,5.559340612939537,4.2626334104146135
5.05050505050505,6.65855208851608,0.7142793770102722,5.274881350673368,3.238606668335682,6.73245771843388
5.151515151515151,7.125743522123862,5.9524238196935,5.718790885150686,8.727283561726063,4.894771802091033
5.252525252525253,7.571264343384813,10.076628189532643,5.664813042781166,7.101810196890806,5.208647031454712
5.353535353535354,7.990572748967766,8.391843844111296,5.757355422861134,7.900955204874362,5.765967468781207
5.454545454545454,8.379394154560648,11.646068596357122,4.543693363225367,8.25234926137149,7.129946820544535
5.555555555555555,8.73376477155724,11.419392922590529,4.833980316217569,7.652474377525749,5.112449975335562
5.656565656565657,9.050072015378014,10.172642328696499,3.5956085018120203,6.846553006444596,6.534160793543783
5.757575757575758,9.32509133348783,6.23411184104397,5.238662247900026,8.430454297726817,6.440744340292678
5.858585858585858,9.556019077672014,8.447078309215772,4.444869642528482,9.301906408118564,6.8654207565497956
5.959595959595959,9.74050108545882,12.598779050465861,7.266960948722095,10.257328596958736,5.025176422516539
6.0606060606060606,9.876656679318668,11.905803318498256,5.879314238671078,12.32119673935857,7.174129609486044
6.161616161616162,9.963097838983504,9.55768389435214,5.854526427825557,10.374357006339144,5.17135575916622
6.262626262626262,9.998943351436607,12.783551714794319,6.280608942152744,7.345021807593252,6.494582652009938
6.363636363636363,9.983827794322615,5.56125486638985,6.501691360778327,14.05535340796868,6.306647516512174
6.4646464646464645,9.917905261197605,9.284982760376675,8.119773522963213,9.34987950670024,7.656981393006827
6.565656565656566,9.801847790642618,4.222656635437759,5.8833020984923685,6.263185481996844,6.274554896455469
6.666666666666667,9.636838515254876,8.668138244220344,6.549573300017695,10.441160542554115,5.703386142433387
6.767676767676767,9.424559600358345,10.721724654681363,5.577793700402917,9.219756749767592,6.085473222069946
6.8686868686868685,9.167175095390897,13.82268678838388,6.397458352298963,8.094383827939348,8.515822683030825
6.96969696969697,8.867308872787374,10.893805176312194,6.895803620782582,10.589097927949734,6.5842505496848895
7.070707070707071,8.528017879257627,9.851847560781783,6.1640589118766576,9.969709111383343,6.691178798350801
7.171717171717171,8.152760972145941,7.350060245321068,6.35302674053458,10.074353110104184,7.619317047861023
7.2727272727272725,7.745363658565399,7.77544328328613,7.903151496069841,6.650616410711217,7.952899505957088
7.373737373737374,7.309979096769506,6.99023471515426,8.506126724244638,9.359983937572029,6.938631677388921
7.474747474747475,6.851045757327401,5.307726858203331,4.268470513987889,6.165712918805601,8.800030439599098
7.575757575757575,6.373242175720239,5.473633384294441,7.96251511522854,2.0297879494845423,8.073243626806724
7.6767676767676765,5.881439257627445,5.911037034269662,7.772213830138517,3.49685969999423,7.611215738355625
7.777777777777778,5.38065062312036,10.469869643288325,7.210701436454494,4.480580808846636,7.847364549636723
7.878787878787879,4.875981495972761,5.481916085645651,6.105967418454334,3.2241882866540896,7.001649830619785
7.979797979797979,4.372576659129541,5.907880187490276,8.030681704175693,3.7905767959287275,5.5088295937012
8.080808080808081,3.8755680068945915,6.933994907861939,7.854437077636354,6.361478010936018,7.265563965816829
8.181818181818182,3.39002222851031,3.6784965755189267,7.992225646030215,3.927090183974937,8.02872385544024
8.282828282828282,2.9208891564614134,1.6267537344308298,8.878498163763245,2.7695181503864585,8.408870807372148
8.383838383838384,2.472951306059664,3.7146514434427487,7.744431283501897,3.364909737313452,7.662188926254349
8.484848484848484,2.0507751207214637,0.9942136021858639,7.280679555494357,-0.22192842306946226,9.219639170762362
8.585858585858587,1.6586644199618568,1.3285187017397933,7.32998151085158,-0.30287508967270593,7.6645528614897245
8.686868686868687,1.3006165246734147,3.5236546149252255,9.714322950889226,1.7465244169002363,8.945361024169312
8.787878787878787,0.9802815069648502,3.216515337622307,8.81006517004078,-0.11614404526069289,8.171759407693296
8.88888888888889,0.7009249799816902,2.6346042708838615,8.78107362615678,0.266366908474914,8.898725866770715
8.98989898989899,0.4653948070432046,1.7602865960415721,9.13780695869621,1.5642861821223188,9.25594707624259
9.09090909090909,0.276092069474867,1.9095556110783423,8.03253903641444,1.260458956475246,8.935841162267092
9.191919191919192,0.13494658910105983,0.793856721936562,7.873517806084074,-0.5390868321208809,7.802577752343779
9.292929292929292,0.043397254930671036,2.1692509735273604,8.258652455519712,1.0933428191393402,10.16820433820456
9.393939393939394,0.0023773545925992456,-0.8613486242287204,8.195440042222506,0.37364967264671395,10.676691696610073
9.494949494949495,0.012305060057961614,-0.034421784118711246,8.449200448485419,-0.19987036994055027,9.542905246777979
9.595959595959595,0.0730791646410045,-2.1025702547728606,10.035795113474443,1.8055799949552562,8.462490476059513
9.696969696969697,0.18408011473733776,-3.723180628840156,7.893193115820694,-2.416051098584992,11.07232539457079
9.797979797979798,0.3441763257815422,0.1080419957762643,9.86438291091007,-1.1775345023462136,7.822854632273233
9.8989898989899,0.551735718036992,0.18423829924243645,8.94088254830903,2.2722374194268395,10.202267343240292
10.0,0.8046423546177378,2.7253551184227254,11.127380253614676,6.143003443175655,9.970148789503465
